Booking_ID,no_of_adults,no_of_children,total_people,no_of_weekend_nights,no_of_week_nights,total_nights,lead_time,avg_price_per_room,booking_status
INN15940,1,0,1,2,1,3,116,61.0,Canceled
INN15941,2,0,2,0,2,2,377,115.0,Canceled
INN15942,1,0,1,1,3,4,35,174.25,Not_Canceled
INN15943,3,0,3,1,3,4,100,132.17999267578125,Canceled
INN15944,1,0,1,0,1,1,1,89.0,Not_Canceled
INN15945,2,0,2,1,4,5,275,90.0,Canceled
INN15946,2,0,2,0,3,3,21,161.3300018310547,Not_Canceled
INN15947,2,0,2,0,1,1,7,92.0,Not_Canceled
INN15948,2,1,3,0,4,4,91,127.5,Not_Canceled
INN15949,2,2,4,2,2,4,190,175.10000610351562,Canceled
INN15950,2,0,2,0,2,2,122,85.0,Canceled
INN15951,1,0,1,1,2,3,34,169.1999969482422,Not_Canceled
INN15952,2,0,2,1,3,4,18,149.0,Not_Canceled
INN15953,2,0,2,2,3,5,29,136.32000732421875,Not_Canceled
INN15954,2,0,2,2,3,5,32,91.05000305175781,Not_Canceled
INN15955,2,0,2,2,3,5,127,55.900001525878906,Not_Canceled
INN15956,2,0,2,2,2,4,44,148.27999877929688,Not_Canceled
INN15957,2,0,2,1,0,1,19,94.3499984741211,Not_Canceled
INN15958,2,0,2,0,4,4,112,97.75,Canceled
INN15959,2,0,2,2,1,3,16,71.5999984741211,Not_Canceled
INN15960,2,0,2,0,3,3,5,96.0,Not_Canceled
INN15961,1,0,1,0,1,1,2,67.0,Not_Canceled
INN15962,2,0,2,0,3,3,63,118.33000183105469,Not_Canceled
INN15963,2,0,2,1,4,5,117,72.25,Not_Canceled
INN15964,2,0,2,2,2,4,17,117.04000091552734,Not_Canceled
INN15965,2,0,2,0,1,1,31,111.5999984741211,Canceled
INN15966,2,0,2,0,3,3,8,90.0,Not_Canceled
INN15967,2,0,2,0,1,1,115,108.0,Canceled
INN15968,2,0,2,2,1,3,2,94.5,Canceled
INN15969,2,0,2,0,2,2,60,149.77000427246094,Not_Canceled
INN15970,2,0,2,1,2,3,31,75.0,Not_Canceled
INN15971,1,0,1,0,3,3,58,81.0,Not_Canceled
INN15972,1,0,1,0,1,1,15,81.0,Not_Canceled
INN15973,2,0,2,0,2,2,86,105.0,Not_Canceled
INN15974,1,0,1,1,2,3,114,75.0,Canceled
INN15975,2,0,2,0,2,2,9,149.0,Canceled
INN15976,2,0,2,0,2,2,0,109.0,Not_Canceled
INN15977,2,0,2,0,2,2,122,85.0,Canceled
INN15978,2,0,2,0,3,3,35,89.30000305175781,Not_Canceled
INN15979,2,0,2,1,3,4,220,80.75,Not_Canceled
INN15980,2,0,2,2,1,3,121,91.5,Not_Canceled
INN15981,2,0,2,1,2,3,6,180.6699981689453,Not_Canceled
INN15982,3,0,3,1,3,4,148,136.42999267578125,Canceled
INN15983,2,0,2,0,2,2,39,109.0,Not_Canceled
INN15984,2,0,2,2,1,3,145,94.5,Not_Canceled
INN15985,2,0,2,0,2,2,68,65.0,Not_Canceled
INN15986,2,0,2,1,1,2,159,70.0,Not_Canceled
INN15987,2,1,3,1,3,4,91,134.10000610351562,Not_Canceled
INN15988,1,0,1,0,2,2,167,78.19999694824219,Canceled
INN15989,1,0,1,0,3,3,166,110.0,Canceled
INN15990,2,0,2,0,3,3,76,72.25,Not_Canceled
INN15991,1,0,1,1,2,3,114,75.0,Canceled
INN15992,2,0,2,0,1,1,15,95.4800033569336,Not_Canceled
INN15993,2,0,2,1,1,2,32,103.3499984741211,Not_Canceled
INN15994,2,0,2,2,5,7,69,76.5,Canceled
INN15995,2,0,2,1,1,2,188,105.30000305175781,Canceled
INN15996,1,0,1,2,4,6,245,110.0,Canceled
INN15997,2,0,2,0,5,5,140,70.0,Not_Canceled
INN15998,2,0,2,1,3,4,157,106.19999694824219,Canceled
INN15999,1,0,1,0,2,2,44,103.94999694824219,Not_Canceled
INN16000,2,0,2,0,1,1,63,89.25,Not_Canceled
INN16001,1,0,1,1,2,3,10,69.0,Not_Canceled
INN16002,2,0,2,0,1,1,105,75.0,Canceled
INN16003,2,0,2,2,5,7,140,89.75,Not_Canceled
INN16004,2,0,2,1,5,6,41,70.0,Not_Canceled
INN16005,2,1,3,0,3,3,86,122.0,Canceled
INN16006,2,0,2,0,2,2,59,131.39999389648438,Not_Canceled
INN16007,1,0,1,0,3,3,71,98.0,Not_Canceled
INN16008,3,0,3,0,1,1,115,146.6999969482422,Canceled
INN16009,2,0,2,0,2,2,64,140.0,Canceled
INN16010,2,0,2,0,2,2,177,100.0,Canceled
INN16011,2,0,2,2,1,3,83,93.5999984741211,Canceled
INN16012,1,0,1,0,1,1,0,129.0,Not_Canceled
INN16013,2,0,2,2,2,4,212,75.2300033569336,Canceled
INN16014,1,0,1,0,1,1,28,65.0,Not_Canceled
INN16015,2,0,2,0,5,5,148,79.19999694824219,Not_Canceled
INN16016,3,0,3,0,2,2,141,163.8000030517578,Not_Canceled
INN16017,2,0,2,1,4,5,35,105.0,Not_Canceled
INN16018,3,0,3,2,3,5,86,198.89999389648438,Not_Canceled
INN16019,3,0,3,1,0,1,134,146.6999969482422,Canceled
INN16020,2,0,2,1,0,1,87,96.30000305175781,Canceled
INN16021,1,0,1,1,0,1,3,65.0,Not_Canceled
INN16022,3,0,3,4,5,9,114,191.0,Canceled
INN16023,1,0,1,1,2,3,3,66.0,Not_Canceled
INN16024,2,0,2,2,3,5,86,126.9000015258789,Not_Canceled
INN16025,3,0,3,1,0,1,44,131.39999389648438,Not_Canceled
INN16026,2,0,2,0,2,2,130,90.0,Not_Canceled
INN16027,2,0,2,0,4,4,58,131.39999389648438,Not_Canceled
INN16028,2,0,2,1,1,2,36,69.5199966430664,Not_Canceled
INN16029,1,0,1,0,2,2,69,83.0,Not_Canceled
INN16030,2,0,2,2,2,4,17,107.5,Not_Canceled
INN16031,2,3,5,0,1,1,4,0.0,Not_Canceled
INN16032,2,0,2,1,4,5,5,160.0,Not_Canceled
INN16033,1,0,1,0,2,2,346,90.0,Canceled
INN16034,1,0,1,0,1,1,7,195.6999969482422,Not_Canceled
INN16035,2,0,2,0,1,1,45,106.19999694824219,Not_Canceled
INN16036,2,0,2,2,2,4,140,127.70999908447266,Not_Canceled
INN16037,1,0,1,0,1,1,4,90.0,Not_Canceled
INN16038,2,0,2,0,1,1,26,130.0,Not_Canceled
INN16039,2,0,2,2,1,3,117,94.5,Not_Canceled
INN16040,2,0,2,2,1,3,197,108.9000015258789,Canceled
INN16041,1,0,1,1,0,1,4,82.0,Not_Canceled
INN16042,2,0,2,0,4,4,333,73.94999694824219,Canceled
INN16043,2,0,2,0,1,1,105,75.0,Canceled
INN16044,2,0,2,1,4,5,61,89.25,Not_Canceled
INN16045,2,0,2,2,2,4,35,80.30000305175781,Not_Canceled
INN16046,2,0,2,2,3,5,54,72.62999725341797,Not_Canceled
INN16047,1,0,1,2,1,3,116,61.0,Canceled
INN16048,2,0,2,2,5,7,226,90.94999694824219,Not_Canceled
INN16049,2,0,2,0,3,3,7,116.0,Not_Canceled
INN16050,1,0,1,1,3,4,118,110.0,Not_Canceled
INN16051,2,0,2,0,3,3,213,130.0,Canceled
INN16052,2,0,2,0,3,3,87,96.30000305175781,Not_Canceled
INN16053,1,0,1,1,2,3,12,110.0,Not_Canceled
INN16054,2,0,2,2,1,3,24,137.3300018310547,Not_Canceled
INN16055,1,0,1,2,3,5,219,74.0,Not_Canceled
INN16056,3,0,3,2,3,5,5,163.0,Not_Canceled
INN16057,2,0,2,2,1,3,1,81.0,Not_Canceled
INN16058,2,0,2,1,0,1,3,95.0,Canceled
INN16059,3,0,3,2,2,4,39,168.3000030517578,Not_Canceled
INN16060,2,0,2,0,4,4,92,70.0,Not_Canceled
INN16061,2,0,2,1,1,2,169,105.30000305175781,Canceled
INN16062,2,1,3,0,2,2,110,121.58999633789062,Not_Canceled
INN16063,1,0,1,2,1,3,1,60.0,Canceled
INN16064,2,2,4,0,2,2,155,143.07000732421875,Canceled
INN16065,2,0,2,0,1,1,5,0.0,Not_Canceled
INN16066,2,0,2,0,2,2,320,115.0,Canceled
INN16067,1,0,1,1,1,2,0,64.5,Not_Canceled
INN16068,2,1,3,0,1,1,45,125.0999984741211,Not_Canceled
INN16069,2,0,2,0,1,1,48,104.0,Not_Canceled
INN16070,2,0,2,1,2,3,75,72.25,Not_Canceled
INN16071,2,0,2,0,1,1,7,151.0,Not_Canceled
INN16072,1,0,1,2,1,3,52,140.39999389648438,Not_Canceled
INN16073,2,0,2,0,1,1,60,76.5,Canceled
INN16074,1,0,1,0,3,3,131,99.9000015258789,Canceled
INN16075,2,0,2,1,2,3,81,75.0,Not_Canceled
INN16076,2,0,2,3,9,12,134,113.62000274658203,Not_Canceled
INN16077,2,2,4,0,1,1,1,221.0,Canceled
INN16078,2,1,3,2,3,5,8,133.39999389648438,Not_Canceled
INN16079,2,0,2,1,3,4,211,90.94999694824219,Canceled
INN16080,2,0,2,1,0,1,19,118.1500015258789,Canceled
INN16081,2,0,2,1,0,1,191,106.19999694824219,Canceled
INN16082,2,0,2,1,1,2,66,114.30000305175781,Not_Canceled
INN16083,2,0,2,0,4,4,104,111.77999877929688,Canceled
INN16084,2,0,2,2,2,4,18,93.87999725341797,Not_Canceled
INN16085,2,1,3,0,1,1,2,100.0999984741211,Not_Canceled
INN16086,2,0,2,0,1,1,37,131.39999389648438,Canceled
INN16087,2,0,2,1,0,1,74,91.4800033569336,Not_Canceled
INN16088,2,0,2,0,1,1,3,97.0199966430664,Not_Canceled
INN16089,2,0,2,2,3,5,62,57.0,Not_Canceled
INN16090,2,0,2,2,6,8,174,99.44999694824219,Not_Canceled
INN16091,1,0,1,1,2,3,66,65.0,Not_Canceled
INN16092,2,0,2,1,2,3,39,96.30000305175781,Not_Canceled
INN16093,1,0,1,0,2,2,103,115.0,Canceled
INN16094,1,0,1,1,0,1,4,76.0,Not_Canceled
INN16095,2,0,2,0,3,3,193,65.0,Canceled
INN16096,2,0,2,2,1,3,42,107.41000366210938,Not_Canceled
INN16097,2,0,2,0,3,3,107,102.30000305175781,Canceled
INN16098,1,0,1,1,1,2,5,65.0,Not_Canceled
INN16099,2,0,2,1,2,3,110,104.4000015258789,Not_Canceled
INN16100,2,1,3,1,1,2,0,110.5,Not_Canceled
INN16101,2,0,2,2,5,7,141,82.44999694824219,Not_Canceled
INN16102,2,1,3,0,1,1,159,112.5,Canceled
INN16103,2,0,2,0,4,4,97,61.0,Not_Canceled
INN16104,1,0,1,1,3,4,40,149.39999389648438,Not_Canceled
INN16105,2,0,2,0,3,3,3,147.6699981689453,Canceled
INN16106,1,0,1,1,1,2,49,76.5,Canceled
INN16107,2,0,2,0,1,1,82,93.5999984741211,Not_Canceled
INN16108,3,0,3,1,3,4,136,198.0,Canceled
INN16109,2,0,2,0,4,4,8,54.75,Not_Canceled
INN16110,2,1,3,2,3,5,14,146.1999969482422,Not_Canceled
INN16111,2,0,2,1,2,3,111,76.5,Canceled
INN16112,2,0,2,1,3,4,4,120.0,Not_Canceled
INN16113,2,0,2,0,3,3,69,69.98999786376953,Canceled
INN16114,2,0,2,2,3,5,65,88.91000366210938,Not_Canceled
INN16115,3,0,3,0,2,2,130,159.3000030517578,Canceled
INN16116,1,0,1,2,0,2,61,73.0,Not_Canceled
INN16117,2,0,2,1,1,2,0,133.5,Not_Canceled
INN16118,2,0,2,2,2,4,102,58.0,Not_Canceled
INN16119,2,0,2,1,2,3,131,105.30000305175781,Not_Canceled
INN16120,2,0,2,2,0,2,65,118.80000305175781,Not_Canceled
INN16121,2,0,2,2,4,6,68,61.5,Not_Canceled
INN16122,2,0,2,1,2,3,230,96.30000305175781,Not_Canceled
INN16123,2,0,2,0,1,1,8,83.0,Not_Canceled
INN16124,2,0,2,0,1,1,1,79.0,Not_Canceled
INN16125,2,0,2,0,1,1,46,94.5,Not_Canceled
INN16126,2,0,2,1,1,2,188,105.30000305175781,Canceled
INN16127,2,0,2,2,6,8,248,72.25,Not_Canceled
INN16128,1,0,1,0,3,3,36,91.0,Not_Canceled
INN16129,1,0,1,0,2,2,21,65.0,Not_Canceled
INN16130,1,0,1,1,1,2,301,90.0,Not_Canceled
INN16131,1,0,1,0,3,3,276,95.66999816894531,Not_Canceled
INN16132,2,0,2,0,1,1,157,94.5,Canceled
INN16133,2,0,2,2,5,7,167,99.44999694824219,Canceled
INN16134,2,0,2,0,1,1,2,136.0,Not_Canceled
INN16135,1,0,1,2,1,3,1,60.0,Canceled
INN16136,2,0,2,1,4,5,109,97.75,Not_Canceled
INN16137,2,0,2,0,5,5,32,85.0,Not_Canceled
INN16138,2,0,2,1,2,3,418,75.0,Canceled
INN16139,2,0,2,2,2,4,74,81.25,Not_Canceled
INN16140,1,0,1,0,2,2,5,114.0,Not_Canceled
INN16141,2,0,2,2,4,6,1,79.0,Not_Canceled
INN16142,1,0,1,0,1,1,1,95.4800033569336,Not_Canceled
INN16143,2,0,2,0,2,2,64,140.39999389648438,Canceled
INN16144,2,0,2,0,2,2,245,75.0,Canceled
INN16145,2,0,2,0,4,4,58,58.29999923706055,Not_Canceled
INN16146,2,0,2,1,4,5,49,145.61000061035156,Not_Canceled
INN16147,2,0,2,0,1,1,94,139.5,Not_Canceled
INN16148,2,0,2,1,2,3,273,95.0,Canceled
INN16149,2,0,2,0,3,3,304,89.0,Canceled
INN16150,2,0,2,1,2,3,78,65.58000183105469,Not_Canceled
INN16151,3,0,3,0,2,2,128,146.6999969482422,Not_Canceled
INN16152,2,0,2,1,0,1,5,167.0,Canceled
INN16153,2,0,2,2,3,5,333,73.94999694824219,Canceled
INN16154,2,0,2,1,4,5,47,68.06999969482422,Not_Canceled
INN16155,2,0,2,1,4,5,74,101.87000274658203,Not_Canceled
INN16156,2,0,2,2,1,3,8,151.0,Canceled
INN16157,2,2,4,0,4,4,101,187.85000610351562,Canceled
INN16158,2,2,4,0,3,3,193,110.69999694824219,Not_Canceled
INN16159,1,0,1,1,1,2,3,70.0,Not_Canceled
INN16160,2,0,2,0,4,4,49,130.89999389648438,Canceled
INN16161,2,0,2,0,2,2,292,115.0,Canceled
INN16162,2,1,3,1,2,3,68,140.39999389648438,Canceled
INN16163,2,0,2,0,2,2,320,115.0,Canceled
INN16164,2,0,2,2,2,4,141,104.55000305175781,Not_Canceled
INN16165,2,0,2,1,3,4,2,75.0,Not_Canceled
INN16166,2,0,2,2,4,6,5,129.64999389648438,Not_Canceled
INN16167,2,0,2,1,5,6,261,79.62000274658203,Canceled
INN16168,1,0,1,0,4,4,100,110.0,Not_Canceled
INN16169,2,0,2,2,5,7,181,72.75,Not_Canceled
INN16170,2,0,2,2,1,3,128,96.30000305175781,Not_Canceled
INN16171,2,0,2,0,2,2,377,115.0,Canceled
INN16172,2,0,2,2,5,7,41,69.29000091552734,Not_Canceled
INN16173,1,0,1,1,2,3,7,65.0,Not_Canceled
INN16174,2,0,2,0,1,1,125,116.0999984741211,Not_Canceled
INN16175,2,0,2,2,5,7,18,98.56999969482422,Canceled
INN16176,2,0,2,2,2,4,17,141.0,Not_Canceled
INN16177,2,0,2,1,2,3,96,87.30000305175781,Not_Canceled
INN16178,2,0,2,2,5,7,6,138.57000732421875,Not_Canceled
INN16179,2,0,2,1,2,3,267,95.0,Canceled
INN16180,1,0,1,0,1,1,28,130.0,Not_Canceled
INN16181,2,0,2,1,3,4,22,147.75,Not_Canceled
INN16182,2,2,4,0,3,3,8,160.8300018310547,Not_Canceled
INN16183,2,0,2,0,4,4,2,105.0,Not_Canceled
INN16184,2,0,2,2,2,4,29,46.540000915527344,Not_Canceled
INN16185,2,0,2,0,2,2,22,124.0,Canceled
INN16186,2,0,2,1,3,4,65,93.08000183105469,Not_Canceled
INN16187,2,0,2,0,1,1,174,105.30000305175781,Canceled
INN16188,2,0,2,1,3,4,77,90.94999694824219,Not_Canceled
INN16189,3,0,3,1,1,2,24,112.0,Not_Canceled
INN16190,2,1,3,1,2,3,57,112.19999694824219,Not_Canceled
INN16191,2,0,2,1,1,2,5,162.0,Not_Canceled
INN16192,2,0,2,2,2,4,23,133.5500030517578,Not_Canceled
INN16193,2,0,2,0,3,3,157,68.0,Not_Canceled
INN16194,2,0,2,1,4,5,3,63.880001068115234,Not_Canceled
INN16195,3,0,3,2,5,7,111,159.3000030517578,Not_Canceled
INN16196,1,0,1,0,3,3,166,110.0,Canceled
INN16197,2,0,2,0,3,3,279,110.0,Canceled
INN16198,2,0,2,2,3,5,111,72.25,Canceled
INN16199,2,0,2,2,3,5,90,90.94999694824219,Not_Canceled
INN16200,1,0,1,0,3,3,151,71.0,Not_Canceled
INN16201,2,0,2,1,3,4,107,65.48999786376953,Not_Canceled
INN16202,2,0,2,0,2,2,301,52.0,Canceled
INN16203,1,0,1,0,1,1,3,66.0,Not_Canceled
INN16204,2,0,2,0,2,2,263,110.0,Canceled
INN16205,2,0,2,0,2,2,14,70.0,Not_Canceled
INN16206,1,0,1,0,1,1,14,109.0,Not_Canceled
INN16207,2,0,2,0,1,1,3,168.0,Not_Canceled
INN16208,1,0,1,0,2,2,109,68.0,Not_Canceled
INN16209,2,0,2,2,3,5,132,90.94999694824219,Not_Canceled
INN16210,1,0,1,0,1,1,15,81.0,Not_Canceled
INN16211,3,0,3,2,2,4,68,137.6999969482422,Not_Canceled
INN16212,1,0,1,1,1,2,80,86.4000015258789,Canceled
INN16213,1,0,1,0,2,2,32,73.0,Not_Canceled
INN16214,2,0,2,0,4,4,93,89.25,Not_Canceled
INN16215,2,0,2,2,3,5,276,61.0,Canceled
INN16216,2,0,2,0,1,1,11,93.0,Not_Canceled
INN16217,1,0,1,0,1,1,1,90.0,Not_Canceled
INN16218,1,0,1,1,1,2,4,80.0,Not_Canceled
INN16219,2,0,2,2,1,3,10,112.0999984741211,Not_Canceled
INN16220,1,0,1,2,0,2,386,90.0,Canceled
INN16221,2,0,2,1,4,5,278,71.2300033569336,Not_Canceled
INN16222,2,0,2,2,2,4,17,117.04000091552734,Not_Canceled
INN16223,1,0,1,0,1,1,9,65.0,Not_Canceled
INN16224,2,0,2,2,2,4,25,154.0,Not_Canceled
INN16225,2,0,2,2,1,3,18,149.0,Not_Canceled
INN16226,2,0,2,0,2,2,32,154.0,Canceled
INN16227,2,0,2,1,3,4,63,63.75,Not_Canceled
INN16228,2,0,2,2,1,3,33,78.5,Not_Canceled
INN16229,3,0,3,1,2,3,163,122.4000015258789,Not_Canceled
INN16230,2,0,2,2,1,3,102,80.75,Not_Canceled
INN16231,2,0,2,0,1,1,4,92.93000030517578,Not_Canceled
INN16232,2,0,2,2,3,5,101,101.1500015258789,Not_Canceled
INN16233,2,0,2,2,1,3,31,69.5,Not_Canceled
INN16234,2,0,2,0,4,4,40,96.9000015258789,Not_Canceled
INN16235,2,0,2,0,2,2,377,115.0,Canceled
INN16236,2,0,2,2,2,4,22,124.0,Canceled
INN16237,2,0,2,1,0,1,1,140.0,Not_Canceled
INN16238,2,0,2,1,2,3,129,114.30000305175781,Not_Canceled
INN16239,1,0,1,0,2,2,136,90.9000015258789,Not_Canceled
INN16240,2,1,3,0,2,2,32,126.0,Not_Canceled
INN16241,2,1,3,0,1,1,122,121.5,Canceled
INN16242,2,0,2,1,4,5,143,129.60000610351562,Canceled
INN16243,2,0,2,0,5,5,4,90.0,Not_Canceled
INN16244,2,0,2,0,1,1,74,127.80000305175781,Not_Canceled
INN16245,3,0,3,0,3,3,11,161.8000030517578,Not_Canceled
INN16246,2,0,2,1,1,2,36,130.5,Not_Canceled
INN16247,3,0,3,0,3,3,60,126.0,Canceled
INN16248,1,0,1,2,2,4,5,151.94000244140625,Canceled
INN16249,2,1,3,0,4,4,11,113.19999694824219,Not_Canceled
INN16250,2,0,2,0,4,4,296,117.0,Canceled
INN16251,2,0,2,2,5,7,150,41.43000030517578,Not_Canceled
INN16252,2,0,2,1,4,5,44,88.4000015258789,Not_Canceled
INN16253,1,0,1,1,1,2,23,156.0,Canceled
INN16254,2,0,2,2,1,3,17,75.0,Not_Canceled
INN16255,2,0,2,0,2,2,74,109.0,Not_Canceled
INN16256,3,0,3,0,3,3,89,168.3000030517578,Not_Canceled
INN16257,1,0,1,1,3,4,32,148.27999877929688,Canceled
INN16258,1,0,1,0,2,2,192,95.0,Not_Canceled
INN16259,1,0,1,0,3,3,73,67.83000183105469,Not_Canceled
INN16260,2,0,2,0,2,2,74,89.25,Not_Canceled
INN16261,2,0,2,2,1,3,26,137.6699981689453,Canceled
INN16262,2,0,2,0,1,1,16,119.0,Not_Canceled
INN16263,2,0,2,2,1,3,31,69.5,Not_Canceled
INN16264,2,0,2,1,2,3,418,75.0,Canceled
INN16265,2,2,4,2,1,3,109,159.89999389648438,Canceled
INN16266,2,0,2,0,2,2,265,115.0,Canceled
INN16267,2,0,2,2,1,3,197,82.5,Canceled
INN16268,1,0,1,0,1,1,99,90.94999694824219,Not_Canceled
INN16269,2,0,2,0,2,2,39,129.60000610351562,Not_Canceled
INN16270,2,0,2,0,1,1,125,90.0,Not_Canceled
INN16271,2,0,2,2,3,5,156,115.25,Canceled
INN16272,2,0,2,0,2,2,28,100.0,Not_Canceled
INN16273,3,0,3,1,3,4,39,137.6999969482422,Not_Canceled
INN16274,2,0,2,1,2,3,39,72.0,Not_Canceled
INN16275,2,0,2,0,1,1,13,79.0,Not_Canceled
INN16276,1,0,1,1,3,4,16,127.5,Canceled
INN16277,2,0,2,1,0,1,32,0.0,Not_Canceled
INN16278,2,0,2,1,1,2,190,70.0,Canceled
INN16279,1,0,1,0,2,2,32,73.0,Not_Canceled
INN16280,2,0,2,1,2,3,186,80.0,Not_Canceled
INN16281,1,0,1,0,1,1,1,96.0,Not_Canceled
INN16282,2,0,2,0,1,1,13,100.0,Not_Canceled
INN16283,2,0,2,1,0,1,151,200.0,Canceled
INN16284,2,0,2,1,2,3,125,71.0,Not_Canceled
INN16285,1,0,1,1,2,3,5,0.0,Not_Canceled
INN16286,2,0,2,2,2,4,40,55.0,Not_Canceled
INN16287,2,0,2,0,1,1,0,88.25,Not_Canceled
INN16288,1,0,1,2,5,7,97,58.599998474121094,Not_Canceled
INN16289,2,0,2,2,1,3,73,76.5,Canceled
INN16290,2,0,2,2,4,6,80,80.75,Not_Canceled
INN16291,2,0,2,2,1,3,221,65.0,Not_Canceled
INN16292,2,0,2,2,0,2,15,111.0,Canceled
INN16293,2,0,2,0,2,2,12,93.0,Not_Canceled
INN16294,2,0,2,0,4,4,323,70.0,Canceled
INN16295,2,0,2,2,2,4,89,72.25,Not_Canceled
INN16296,2,0,2,1,2,3,67,81.9000015258789,Not_Canceled
INN16297,2,0,2,2,1,3,221,65.0,Not_Canceled
INN16298,1,0,1,0,1,1,0,105.33999633789062,Not_Canceled
INN16299,2,0,2,0,4,4,57,85.8499984741211,Not_Canceled
INN16300,3,0,3,0,2,2,114,207.0,Canceled
INN16301,2,0,2,0,1,1,1,65.5999984741211,Not_Canceled
INN16302,3,0,3,0,3,3,10,289.0,Not_Canceled
INN16303,2,1,3,2,7,9,41,66.72000122070312,Not_Canceled
INN16304,1,0,1,1,0,1,164,115.0,Canceled
INN16305,2,0,2,2,1,3,252,106.30000305175781,Canceled
INN16306,2,0,2,2,2,4,81,65.0,Canceled
INN16307,1,0,1,0,3,3,166,110.0,Canceled
INN16308,2,0,2,0,2,2,30,121.0,Not_Canceled
INN16309,2,0,2,2,1,3,42,76.5,Not_Canceled
INN16310,1,0,1,1,2,3,61,126.9000015258789,Not_Canceled
INN16311,2,0,2,0,3,3,259,90.0,Canceled
INN16312,1,0,1,0,4,4,20,131.35000610351562,Not_Canceled
INN16313,2,0,2,2,3,5,38,107.0999984741211,Not_Canceled
INN16314,2,0,2,1,1,2,3,180.0,Not_Canceled
INN16315,3,0,3,0,1,1,10,124.0,Not_Canceled
INN16316,1,0,1,2,2,4,162,115.0,Canceled
INN16317,2,0,2,0,3,3,99,88.5999984741211,Canceled
INN16318,2,0,2,2,2,4,11,88.5,Not_Canceled
INN16319,2,0,2,0,2,2,30,121.0,Not_Canceled
INN16320,2,0,2,2,5,7,139,72.25,Canceled
INN16321,2,0,2,2,5,7,102,86.81999969482422,Not_Canceled
INN16322,1,0,1,2,0,2,16,84.0,Not_Canceled
INN16323,2,0,2,1,3,4,103,124.52999877929688,Canceled
INN16324,2,0,2,0,3,3,41,98.66999816894531,Not_Canceled
INN16325,2,0,2,1,2,3,11,144.0,Not_Canceled
INN16326,2,0,2,0,2,2,138,79.19999694824219,Not_Canceled
INN16327,2,0,2,1,2,3,418,107.0,Canceled
INN16328,2,0,2,0,3,3,157,68.0,Not_Canceled
INN16329,3,0,3,1,2,3,28,166.6699981689453,Canceled
INN16330,2,0,2,1,2,3,32,70.0,Not_Canceled
INN16331,3,0,3,0,2,2,1,209.5,Canceled
INN16332,1,0,1,0,2,2,193,100.80000305175781,Canceled
INN16333,3,0,3,0,2,2,19,162.0,Not_Canceled
INN16334,2,0,2,0,3,3,112,120.0,Canceled
INN16335,1,0,1,2,4,6,245,110.0,Canceled
INN16336,2,0,2,2,0,2,386,115.0,Canceled
INN16337,3,0,3,2,2,4,80,151.1999969482422,Not_Canceled
INN16338,2,0,2,1,1,2,301,115.0,Canceled
INN16339,2,0,2,0,3,3,73,53.380001068115234,Not_Canceled
INN16340,2,0,2,0,4,4,106,62.0,Not_Canceled
INN16341,2,0,2,0,2,2,102,109.0,Not_Canceled
INN16342,2,0,2,0,5,5,107,107.0999984741211,Canceled
INN16343,2,0,2,1,0,1,0,135.0,Not_Canceled
INN16344,2,0,2,0,1,1,0,0.0,Not_Canceled
INN16345,2,0,2,1,0,1,0,79.30999755859375,Not_Canceled
INN16346,2,0,2,2,0,2,11,135.0,Not_Canceled
INN16347,2,0,2,2,2,4,31,57.59000015258789,Not_Canceled
INN16348,1,0,1,0,2,2,65,100.0,Not_Canceled
INN16349,2,0,2,0,2,2,320,115.0,Canceled
INN16350,2,0,2,2,1,3,173,98.0999984741211,Not_Canceled
INN16351,2,0,2,0,2,2,320,115.0,Canceled
INN16352,2,0,2,0,3,3,34,224.6699981689453,Canceled
INN16353,2,0,2,0,4,4,100,140.0,Not_Canceled
INN16354,1,0,1,2,1,3,1,68.76000213623047,Not_Canceled
INN16355,2,1,3,2,0,2,75,96.77999877929688,Not_Canceled
INN16356,2,0,2,1,4,5,115,99.44999694824219,Not_Canceled
INN16357,2,0,2,0,2,2,67,104.55000305175781,Canceled
INN16358,1,0,1,0,1,1,14,100.0,Not_Canceled
INN16359,1,0,1,1,1,2,60,60.0,Not_Canceled
INN16360,2,0,2,1,1,2,57,96.30000305175781,Canceled
INN16361,2,0,2,0,1,1,19,166.0,Canceled
INN16362,2,1,3,0,4,4,7,100.7300033569336,Not_Canceled
INN16363,2,0,2,0,3,3,17,123.62000274658203,Not_Canceled
INN16364,2,0,2,2,0,2,31,96.30000305175781,Not_Canceled
INN16365,2,0,2,2,5,7,277,89.13999938964844,Not_Canceled
INN16366,2,0,2,0,2,2,86,105.0,Not_Canceled
INN16367,1,0,1,0,1,1,1,129.0,Not_Canceled
INN16368,2,0,2,0,2,2,187,94.5,Canceled
INN16369,2,0,2,1,2,3,219,69.33000183105469,Canceled
INN16370,2,0,2,1,2,3,82,72.25,Not_Canceled
INN16371,2,0,2,0,2,2,28,109.0,Not_Canceled
INN16372,0,2,2,0,3,3,230,86.5,Canceled
INN16373,2,0,2,1,0,1,31,94.5,Canceled
INN16374,2,0,2,0,1,1,40,96.30000305175781,Not_Canceled
INN16375,2,0,2,2,1,3,49,121.5,Not_Canceled
INN16376,1,0,1,0,1,1,1,0.0,Not_Canceled
INN16377,2,0,2,2,5,7,79,91.19999694824219,Not_Canceled
INN16378,2,0,2,0,1,1,60,88.0,Not_Canceled
